# Log10 Power spectrum of v = nabla . ( B x nabla x B ) divided by k_A^(7+2*nB) * A_B^2
# nB | w | log10_ps 
-2.9	0.00031622776601683794	-5.466770842159742
-2.9	0.0003268746723620767	-5.446354190808664
-2.9	0.0003378800437976904	-5.425965903638424
-2.9	0.00034925594929628484	-5.405612117368532
-2.9	0.0003610148641743573	-5.385289521106435
-2.9	0.00037316968377327516	-5.3649988505591795
-2.9	0.0003857337376008726	-5.344741699739191
-2.9	0.0003987208039491731	-5.324514436816158
-2.9	0.000412145125004267	-5.304314899189748
-2.9	0.00042602142246491923	-5.284144266340211
-2.9	0.0004403649136870274	-5.2640026810469704
-2.9	0.0004551913283716421	-5.243891341817912
-2.9	0.0004705169258148459	-5.223810237651309
-2.9	0.00048635851273841026	-5.203749705856102
-2.9	0.0005027334617207831	-5.183721293796945
-2.9	0.0005196597302486197	-5.163719461628284
-2.9	0.0005371558804097491	-5.143742790617909
-2.9	0.0005552410992491738	-5.1237958476901255
-2.9	0.0005739352198104234	-5.103866094853379
-2.9	0.0005932587428853397	-5.083968497628091
-2.9	0.0006132328594961434	-5.064091555452544
-2.9	0.0006338794741344386	-5.0442418449147715
-2.9	0.0006552212287826349	-5.024416843444507
-2.9	0.000677281527744142	-5.004611698824765
-2.9	0.000700084563309552	-4.9848321433989184
-2.9	0.0007236553422869657	-4.965074228478905
-2.9	0.0007480197134255545	-4.945339859174001
-2.9	0.0007732043957624312	-4.92562585356525
-2.9	0.0007992370079239173	-4.905939255008331
-2.9	0.0008261460984133392	-4.88626529598223
-2.9	0.0008539611769185672	-4.866618315190802
-2.9	0.0008827127466736334	-4.846991619140544
-2.9	0.0009124323379099142	-4.827386670881991
-2.9	0.0009431525424335638	-4.807799759202649
-2.9	0.0009749070493671179	-4.788233697504126
-2.9	0.0010077306820944617	-4.7686879015390495
-2.9	0.0010416594364496756	-4.749161311086641
-2.9	0.0010767305201916497	-4.729653241924938
-2.9	0.001112982393807739	-4.710165407479823
-2.9	0.001150454812691221	-4.690694548358387
-2.9	0.0011891888707388006	-4.67124211802852
-2.9	0.0012292270454159798	-4.651810749983009
-2.9	0.0012706132443397063	-4.632396208501966
-2.9	0.0013133928534293916	-4.612998733417829
-2.9	0.001357612786679099	-4.593616758047364
-2.9	0.0014033215376054848	-4.574255064736944
-2.9	0.0014505692324279138	-4.554911263691564
-2.9	0.0014994076850390692	-4.535582733413705
-2.9	0.001549890453826337	-4.51627179606419
-2.9	0.0016020729004062825	-4.496977565237143
-2.9	0.0016560122503366187	-4.477696626949938
-2.9	0.0017117676558722709	-4.4584292657736295
-2.9	0.001769400260834324	-4.439184428182335
-2.9	0.0018289732676630191	-4.419952102991262
-2.9	0.0018905520067283188	-4.40073882921059
-2.9	0.0019542040079740535	-4.381538310771142
-2.9	0.002019999074974217	-4.362351853448084
-2.9	0.002088009361482627	-4.34317847563615
-2.9	0.002158309450559889	-4.324023914666216
-2.9	0.002230976436364454	-4.304883266829333
-2.9	0.0023060900086974484	-4.285753330335452
-2.9	0.0023837325403940016	-4.266638856853427
-2.9	0.0024639891776569093	-4.247542212339769
-2.9	0.0025469479334316917	-4.228454677302598
-2.9	0.002632699783925436	-4.209385080565817
-2.9	0.002721338768375309	-4.190326334832944
-2.9	0.0028129620921760927	-4.1712797028293656
-2.9	0.0029076702334798867	-4.1522468626879885
-2.9	0.003005567053384849	-4.133232234475312
-2.9	0.00310675990983383	-4.1142242662367545
-2.9	0.003211359775347796	-4.095235932329244
-2.9	0.0033194813587231614	-4.076253665099145
-2.9	0.003431243230826478	-4.057287455733945
-2.9	0.0035467679546244473	-4.038330931371194
-2.9	0.0036661822195918374	-4.019387720332848
-2.9	0.003789616980644716	-4.000458518320596
-2.9	0.003917207601751347	-3.9815368985429034
-2.9	0.004049094004378258	-3.9626294151572568
-2.9	0.0041854208209342325	-3.9437351843444954
-2.9	0.004326337553380574	-3.9248549979848963
-2.9	0.004471998737181493	-3.9059790077613634
-2.9	0.0046225641107744695	-3.887122860336603
-2.9	0.0047781987907464275	-3.8682705725168547
-2.9	0.0049390734529078184	-3.8494335437226543
-2.9	0.005105364519463197	-3.830606440229035
-2.9	0.0052772543524835375	-3.8117904807321983
-2.9	0.005454931453892476	-3.7929850452937197
-2.9	0.005638590672185781	-3.7741912918654568
-2.9	0.0058284334161107475	-3.7554088776618237
-2.9	0.006024667875539864	-3.736633052349381
-2.9	0.0062275092497809425	-3.7178701083568466
-2.9	0.006437179983574121	-3.6991200169324587
-2.9	0.0066539100110344866	-3.680376288880293
-2.9	0.006877937007807941	-3.66164364779873
-2.9	0.007109506651716705	-3.642922276654922
-2.9	0.007348872892180388	-3.624212548669585
-2.9	0.0075962982287080556	-3.6055065570519833
-2.9	0.007852053998766689	-3.586817870830651
-2.9	0.008116420675341747	-3.568131133928975
-2.9	0.00838968817451613	-3.5494608295683694
-2.9	0.008672156173404862	-3.5307963534035047
-2.9	0.00896413443879415	-3.512144051696964
-2.9	0.009265943166845213	-3.4935003417409165
-2.9	0.009577913334235426	-3.474864125475889
-2.9	0.00990038706112185	-3.456238704402196
-2.9	0.010233717986325197	-3.4376275129376284
-2.9	0.010578271655145627	-3.419015205617267
-2.9	0.010934425920235784	-3.4004176948365346
-2.9	0.011302571355970556	-3.381831504721069
-2.9	0.011683111686768045	-3.363249676420896
-2.9	0.012076464229831455	-3.344681746787379
-2.9	0.012483060352797441	-3.3261220071097695
-2.9	0.012903345946792755	-3.3075715000718935
-2.9	0.01333778191541799	-3.2890267010765357
